#
# Chaotic asteroid orbit integration for Fig 3.6 of Ryden Celestial and Stellar Dynamics
#
# tMax = 300.0 in units where 1 year = 2*pi
# numPj = 500 number of Jupiter orbits
# numSteps = 1000
# random seed = 12345
# a_init: 3.6337 au
# e_init: 0.1967
# i_init: 0-deg
#
t/PJ  a/aJ               ecc
117.0 0.6877376099186729 0.2342861070786681
117.5 0.6859085259247047 0.2370737550823446
118.0 0.6893306271357507 0.2357747345903548
118.5 0.6883821551733507 0.2434404561329992
119.0 0.6731761642288429 0.2746502403247175
119.5 0.6692035218737381 0.2712724440021888
120.0 0.6720138342619303 0.2582945891138527
120.5 0.6805622838520025 0.2616829636720516
121.0 0.6742636354923519 0.2610523400194661
121.5 0.6773836255604648 0.2587577751815917
122.0 0.6774613454035010 0.2602415348422346
122.5 0.6735059728581965 0.2660286726249531
123.0 0.6767330863852847 0.2648631618118271
123.5 0.6747390023474376 0.2712071745467889
124.0 0.6604641273930167 0.3030864168329498
124.5 0.6552491213052936 0.3001299515426262
125.0 0.6654526705212792 0.2803889497055294
125.5 0.6716332761600440 0.2828582519719373
126.0 0.6655037855395143 0.2769425313886514
126.5 0.6716540825787898 0.2751425888430117
127.0 0.6684895041502618 0.2776676634097706
127.5 0.6687830851283288 0.2771520266813352
128.0 0.6702862006034449 0.2771559979641246
128.5 0.6655816161511134 0.2842128942759166
129.0 0.6682879195589260 0.2838656986971325
129.5 0.6655936151318803 0.2898005703144299
130.0 0.6525006834098882 0.3205088940973967
130.5 0.6469747600488890 0.3188136156130783
131.0 0.6645067190066921 0.2875832655539475
131.5 0.6678177289450143 0.2881922694084043
132.0 0.6637081966366982 0.2787954711657660
132.5 0.6710311702750373 0.2787545399152268
133.0 0.6665542214819906 0.2805038839964127
133.5 0.6687144023233672 0.2782060716320412
134.0 0.6689147728971205 0.2792248816305889
134.5 0.6657421844319201 0.2834047666840473
135.0 0.6687523273785554 0.2820537440714883
135.5 0.6640496032212342 0.2910136548692515
136.0 0.6609315102828771 0.3015402357890076
136.5 0.6556642822021985 0.3017720869274350
137.0 0.6722971718766447 0.2694847029729511
137.5 0.6762394418055599 0.2708206863154369
138.0 0.6722714174215039 0.2631766531280193
138.5 0.6781831725274591 0.2607502323091181
139.0 0.6749439745753539 0.2631253560103602
139.5 0.6751921780303223 0.2627695238386433
140.0 0.6771387018454256 0.2620387079126733
140.5 0.6720721300029867 0.2698722075097542
141.0 0.6742703051872390 0.2718510684310109
141.5 0.6687305756946319 0.2724564892497383
142.0 0.6759809951058308 0.2572192039806959
142.5 0.6813744161982226 0.2597521394046067
143.0 0.6772641742704774 0.2543259369058094
143.5 0.6823562255693202 0.2500762141884341
144.0 0.6801374423906380 0.2521051609586638
144.5 0.6790335819162628 0.2535201537457601
145.0 0.6821101211382656 0.2518266032109653
145.5 0.6776859913860899 0.2589014390813765
146.0 0.6754554928195198 0.2710398249290104
146.5 0.6700393966356429 0.2675875300315585
147.0 0.6811744704098091 0.2380380966374728
147.5 0.6888522827426437 0.2403949405538632
148.0 0.6837370999197518 0.2409373949620061
148.5 0.6865076118337915 0.2378799756967090
149.0 0.6873585527443260 0.2378028897707437
149.5 0.6827331038152379 0.2445966374387942
150.0 0.6860764323738930 0.2459985645814946
150.5 0.6796240668107981 0.2442801999628678
151.0 0.6940752141609147 0.2086966397514705
151.5 0.7012094759254017 0.2106419592836126
152.0 0.6962029810640017 0.2117514501726982
152.5 0.6979381733381290 0.2096331964723882
153.0 0.7005670767888710 0.2081452123594130
153.5 0.6968850354690299 0.2142229174272051
154.0 0.6916779455415358 0.2318325261130957
154.5 0.6916847881442889 0.2314962592572161
155.0 0.6925399985532040 0.2201853778776150
155.5 0.6972209255903551 0.2159597575234433
156.0 0.6947400388826601 0.2178600241904564
156.5 0.6926918643348797 0.2207516094801127
157.0 0.6970299181998648 0.2192033348009697
157.5 0.6908004500826993 0.2195370003665067
158.0 0.6782936052261660 0.2486764599512759
158.5 0.6843812311180297 0.2517526685242637
159.0 0.6809670886247607 0.2476421995381068
159.5 0.6857713841493749 0.2418987142871322
160.0 0.6840781076094691 0.2432278541832851
160.5 0.6823172698360140 0.2454799215831490
161.0 0.6862362087411868 0.2436359411767083
161.5 0.6808493892914019 0.2461642421922244
162.0 0.6751539047050128 0.2689424708877131
162.5 0.6750572147618397 0.2687886893583626
163.0 0.6797454813888145 0.2477028515752449
163.5 0.6854309989048465 0.2455997722680013
164.0 0.6814449380949700 0.2474462183397917
164.5 0.6832193197060382 0.2452163237482067
165.0 0.6847874489318945 0.2440848419472192
165.5 0.6800299931219683 0.2500698700013246
166.0 0.6834809386459477 0.2533095710795755
166.5 0.6769134541639158 0.2502520821264999
167.0 0.6873660133628767 0.2263419527406459
167.5 0.6939876962921374 0.2269696599380666
168.0 0.6895509463029431 0.2280514137726803
168.5 0.6923628272973585 0.2242029541268353
169.0 0.6938784239045344 0.2228428825540481
169.5 0.6891555626146405 0.2282208332915923
170.0 0.6919013829501186 0.2344525603626159
170.5 0.6885673574207060 0.2330251892518910
171.0 0.7001100740893645 0.2020695035815001
171.5 0.7047307690484327 0.1989213666541283
172.0 0.7012875627262983 0.2007106436466740
172.5 0.7003421727267812 0.2018016399419121
173.0 0.7052666382585713 0.2003741073892676
173.5 0.6981772107663996 0.1986561487775435
174.0 0.6839793802869080 0.2343821964170736
174.5 0.6903941008803463 0.2358251388698726
175.0 0.6866026199753871 0.2353661657646817
175.5 0.6908594475471048 0.2290686947162793
176.0 0.6908335460438916 0.2284592024655757
176.5 0.6869429300534076 0.2324773159827288
177.0 0.6922494302777603 0.2343014622862558
177.5 0.6859545372663975 0.2317772461569320
178.0 0.6747472157238624 0.2586468867975245
178.5 0.6803489434885288 0.2580974559278480
179.0 0.6774441510164341 0.2573052271471062
179.5 0.6822568485343211 0.2498889470290292
180.0 0.6810962782656673 0.2498580842535835
180.5 0.6791803433178784 0.2518591020274770
181.0 0.6840958737040149 0.2505110377392210
181.5 0.6762161244586943 0.2488035444924517
182.0 0.6738578303674815 0.2642145946910999
182.5 0.6767488083464119 0.2671313058988876
183.0 0.6879526681873388 0.2387506572177620
183.5 0.6907864054042158 0.2323056169951719
184.0 0.6873750556770302 0.2338995469479839
184.5 0.6885178422492407 0.2322175446141742
185.0 0.6917628563134771 0.2298759819790283
185.5 0.6856843482078021 0.2311960639290324
186.0 0.6860518082074990 0.2414049214595440
186.5 0.6869961169458896 0.2430220950931987
187.0 0.6983662650211108 0.2156310891995333
187.5 0.7006797869545096 0.2082808068971713
188.0 0.6977378272557756 0.2094515308171508
188.5 0.6967764555157924 0.2100943407928959
189.0 0.7022822358964536 0.2092638228332281
189.5 0.6949662570793276 0.2070453299241898
190.0 0.6822996688093904 0.2393360346899476
190.5 0.6882178847742458 0.2406036338559268
191.0 0.6856417760371609 0.2387942036507792
191.5 0.6906622060959315 0.2303194025384044
192.0 0.6898588021193522 0.2298666440251295
192.5 0.6867714419373425 0.2326131993160916
193.0 0.6927272691322404 0.2335875124012432
193.5 0.6857741807093519 0.2310893883231706
194.0 0.6714181416860027 0.2642980297029035
194.5 0.6772605043584076 0.2656441423079144
195.0 0.6770669182848124 0.2601620867346119
195.5 0.6822831539597081 0.2507766926560199
196.0 0.6799537024174132 0.2516662218613733
196.5 0.6798926365816640 0.2516889849484212
197.0 0.6835254934394972 0.2493596642516824
197.5 0.6770554439737970 0.2503648869296957
198.0 0.6791952678371851 0.2597218406736540
198.5 0.6784924397274719 0.2606734328230657
199.0 0.6879116741139412 0.2381558799412848
199.5 0.6904143735624467 0.2336622323585561
200.0 0.6867331548778958 0.2351777430383996
200.5 0.6892715897092255 0.2313562547584974
201.0 0.6917607486453289 0.2289011957113585
201.5 0.6858361721096847 0.2299997217064597
202.0 0.6885403488537712 0.2368654254934356
202.5 0.6884926883312282 0.2384324426125684
203.0 0.7020302271288726 0.2117519482682382
203.5 0.7020219061561340 0.2053819685792352
204.0 0.6988130853908859 0.2061154353097473
204.5 0.6983379078745483 0.2052974815158960
205.0 0.7047102365365080 0.2055618532796228
205.5 0.6979867354556876 0.2040128673169135
206.0 0.6879476823677921 0.2287913536635251
206.5 0.6931119553836419 0.2283649645338956
207.0 0.6902231513368035 0.2282424246659015
207.5 0.6955213570500484 0.2183735114607411
208.0 0.6959973249344753 0.2163898387883963
208.5 0.6912326049846921 0.2178306711103310
209.0 0.6962417765525715 0.2220957668403560
